xyz	x	y	z	supervoxel_id	root_id	root_side	soma_side	class	type	long_tract
(33181, 75200, 1675)	33181	75200	1675	73185968718436166	648518346497095596	L		DN	DNxl133	DMT
(33442, 75200, 1683)	33442	75200	1683	73185968718574969	648518346479771877	L		DN	DNg37	DMT
(33275, 75200, 1694)	33275	75200	1694	73185968718599555	648518346475412065	L	R	AN	AN01A001	
(33787, 75200, 1676)	33787	75200	1676	73185968718485449	648518346495951933	L		DN	DNg48	none
(33686, 75200, 1658)	33686	75200	1658	73185968651731078	648518346531192602	L		DN	DNxl075	DMT
(33946, 75200, 1658)	33946	75200	1658	73185968651694776	648518346487795991	L	R	AN	AN07B018	
(33594, 75200, 1648)	33594	75200	1648	73185968651689984	648518346478552916	L		DN	DNxl075	DMT
(33735, 75200, 1646)	33735	75200	1646	73185968651675832	648518346489701740	L	R	AN	AN07B078	
(33779, 75200, 1653)	33779	75200	1653	73185968651684838	648518346509785126	L	R	AN	AN07B071	
(33623, 75200, 1634)	33623	75200	1634	73185968651645154	648518346486066345	L		DN	DNp08	DMT
(33440, 75200, 1656)	33440	75200	1656	73185968651697346	648518346485843396	L		DN	DNp14	ITD
(33565, 75200, 1666)	33565	75200	1666	73185968651739676	648518346494305906	L	R	AN	AN07B003	
(33456, 75200, 1669)	33456	75200	1669	73185968651711096	648518346487385258	L		DN	DNa11	DMT
(33258, 75200, 1663)	33258	75200	1663	73185968651714688	648518346475217249	L		DN	DNg39	DMT
(33029, 75200, 1645)	33029	75200	1645	73185968651678180	648518346487485931	L		DN	DNxl014	DMT
(33148, 75200, 1632)	33148	75200	1632	73185968651649621	648518346494061088	L		DN	DNfl995	none
(32919, 75200, 1627)	32919	75200	1627	73185968651620263	648518346498129490	L		DN	DNnt017	none
(33007, 75200, 1627)	33007	75200	1627	73185968651625148	648518346523998981	L		DN	DNml001	VLT
(33141, 75200, 1609)	33141	75200	1609	73185968651553852	648518346472251186	L		DN	DNb06	DMT
(33304, 75200, 1634)	33304	75200	1634	73185968651651964	648518346495635856	L		DN	DNxl085	DMT
(33315, 75200, 1648)	33315	75200	1648	73185968651662429	648518346492151691	L	R	AN	AN19B004	
(32768, 75200, 1629)	32768	75200	1629	73185968651634220	648518346492944668	L		DN	DNfl036	none
(32893, 75200, 1617)	32893	75200	1617	73185968651612853	648518346503852384	L		DN	DNxl073	DMT
(32739, 75200, 1607)	32739	75200	1607	73115599907396844	648518346489569879	L		DN	DNnt018	none
(32926, 75200, 1589)	32926	75200	1589	73185968651532267	648518346515586378	L		DN	DNxl113	DMT
(30749, 75200, 1601)	30749	75200	1601	73115599907408433	648518346504143712	L	L	AN	AN27X017	
(30734, 75200, 1627)	30734	75200	1627	73115599907465835	648518346521658617	L	R	AN	AN19B036	
(30919, 75200, 1624)	30919	75200	1624	73115599907450340	648518346479205330	L	R	AN	AN19B049	
(30996, 75200, 1600)	30996	75200	1600	73115599907406100	648518346488631793	L		DN	DNxn991	DLT
(30956, 75200, 1612)	30956	75200	1612	73115599907427780	648518346502333510	L		DN	DNg109	DLT
(31114, 75200, 1627)	31114	75200	1627	73115599907436498	648518346475217505	L		DN	DNg14	DLT
(30919, 75200, 1640)	30919	75200	1640	73115599907471803	648518346492991152	L		DN	DNg50	DLT
(31034, 75200, 1651)	31034	75200	1651	73115599907499367	648518346489881883	L		DN	DNxl070	DLT
(31114, 75200, 1642)	31114	75200	1642	73115599907481728	648518346478867920	L	R	AN	AN19B009	
(31136, 75200, 1648)	31136	75200	1648	73115599907503469	648518346466794350	L	R	AN	AN19B051	
(31259, 75200, 1642)	31259	75200	1642	73115599907483526	648518346488476600	L		DN	DNxn164	DMT
(31344, 75200, 1628)	31344	75200	1628	73115599907459447	648518346499503451	L	R	AN	AN03B009	
(31143, 75200, 1610)	31143	75200	1610	73115599907415524	648518346487840578	L	R	AN	AN18B004	
(31253, 75200, 1596)	31253	75200	1596	73115599907373448	648518346511312770	L	R	AN	AN19B001	
(31194, 75200, 1589)	31194	75200	1589	73115599907363321	648518346498168146	L		DN	DNg73	none
(30989, 75200, 1579)	30989	75200	1579	73115599907330372	648518346489573207	L	L	AN	AN27X008	
(30826, 75200, 1576)	30826	75200	1576	73115599907335071	648518346510122022	L	R	AN	AN27X017	
(30732, 75200, 1580)	30732	75200	1580	73115599907337282	648518346473239908	L	R	AN	ANXXX214	
(30859, 75200, 1583)	30859	75200	1583	73115599907355132	648518346491043107	L		other		
(31089, 75200, 1562)	31089	75200	1562	73115599907309659	648518346502749171	L		DN	DNg26	DLT
(31206, 75200, 1564)	31206	75200	1564	73115599907302515	648518346493903115	L		DN	DNg26	DLT
(31209, 75200, 1553)	31209	75200	1553	73115599907248989	648518346507138376	L	R	AN	AN19B028	
(31411, 75200, 1570)	31411	75200	1570	73115599907309663	648518346511312514	L	L	AN	AN02A001	
(31489, 75200, 1550)	31489	75200	1550	73115599907144506	648518346494966443	L	R	AN	AN19B019	
(31571, 75200, 1589)	31571	75200	1589	73115599907383116	648518346491468218	L		DN	DNg75	DLT
(31756, 75200, 1601)	31756	75200	1601	73115599907401389	648518346500512060	L	R	AN	dMS9	
(31718, 75200, 1573)	31718	75200	1573	73115599907330380	648518346481974973	L		DN	DNc02	DLT
(31677, 75200, 1558)	31677	75200	1558	73115599907307380	648518346485812420	L		DN	DNad006	DLT
(31648, 75200, 1541)	31648	75200	1541	73115599840343444	648518346518584918	L	L	AN	AN27X018	
(31923, 75200, 1542)	31923	75200	1542	73115599840436465	648518346488189264	L	R	AN	AN19B025	
(31817, 75200, 1532)	31817	75200	1532	73115599840269025	648518346477729773	L	R	AN	AN19B009	
(32101, 75200, 1551)	32101	75200	1551	73115599907141813	648518346499504965	L		DN	DNxn170	DMT
(32066, 75200, 1562)	32066	75200	1562	73115599907290864	648518346499772483	L	L	AN	AN06B011	
(31962, 75200, 1559)	31962	75200	1559	73115599907288058	648518346490131483	L		AN	ANXXX986	
(31943, 75200, 1565)	31943	75200	1565	73115599907304753	648518346500248636	L		DN	DNg12	none
(31976, 75200, 1571)	31976	75200	1571	73115599907314206	648518346492394425	L		DN	DNxn990	DLT
(31849, 75200, 1570)	31849	75200	1570	73115599907314225	648518346486971619	L	L	AN	AN18B002	
(32069, 75200, 1585)	32069	75200	1585	73115599907344119	648518346477524188	L	R	AN	AN19B024	
(31859, 75200, 1588)	31859	75200	1588	73115599907363322	648518346494274951	L	R	AN	AN19B001	
(32019, 75200, 1604)	32019	75200	1604	73115599907401254	648518346480214075	L		DN	DNxl099	DLT
(32391, 75200, 1595)	32391	75200	1595	73115599907365880	648518346459681796	L		DN	DNxl119	DLT
(32214, 75200, 1603)	32214	75200	1603	73115599907413069	648518346514220231	L		DN	DNxl103	none
(32321, 75200, 1608)	32321	75200	1608	73115599907410719	648518346494467048	L		DN	DNfl030	none
(32167, 75200, 1617)	32167	75200	1617	73115599907425287	648518346518919391	L		DN	DNfl015	none
(32543, 75200, 1602)	32543	75200	1602	73115599907394308	648518346493883193	L		DN	DNfl040	none
(32641, 75200, 1594)	32641	75200	1594	73115599907365865	648518346492392633	L		DN	DNg49	none
(32408, 75200, 1555)	32408	75200	1555	73115599907139061	648518346509679817	L		DN	DNg35	MTD-I
(32268, 75200, 1536)	32268	75200	1536	73115599840322788	648518346483496623	L		DN	DNxl081	DMT
(31916, 75200, 1518)	31916	75200	1518	73115599840222879	648518346489954266	L		DN	DNc01	DLT
(32579, 75200, 1493)	32579	75200	1493	73115599840197578	648518346476709494	L	L	AN	AN27X017	
(32514, 75200, 1469)	32514	75200	1469	73115599840149231	648518346510052390	L	R	AN	ANXXX165	
(32589, 75200, 1478)	32589	75200	1478	73115599840160969	648518346500990486	L		DN	DNnt008	none
(32736, 75200, 1464)	32736	75200	1464	73115599840124622	648518346500250805	L		DN	DNxl124	MTD-I
(32839, 75200, 1479)	32839	75200	1479	73185968584464640	648518346490866977	L		DN	DNnt008	none
(32694, 75200, 1478)	32694	75200	1478	73115599840162784	648518346496600109	L		DN	DNxn139	none
(32872, 75200, 1495)	32872	75200	1495	73185968584505663	648518346475392384	L		DN	DNxl122	MTD-I
(32652, 75200, 1512)	32652	75200	1512	73115599840216019	648518346485793988	L		DN	DNg88	MTD-I
(32466, 75200, 1509)	32466	75200	1509	73115599840236099	648518346493916171	L		DN	DNxn150	ITD
(32496, 75200, 1522)	32496	75200	1522	73115599840250238	648518346490247772	L		DN	DNxn071	MTD-I
(32564, 75200, 1529)	32564	75200	1529	73115599840269015	648518346479051471	L		DN	DNfl029	none
(32261, 75200, 1584)	32261	75200	1584	73115599907346763	648518346475212088	L		DN	DNd03	DLT
(32424, 75200, 1576)	32424	75200	1576	73115599907337338	648518346480260822	L	R	EN		
(32167, 75200, 1590)	32167	75200	1590	73115599907371036	648518346466652526	L		DN	DNg12	none
(32543, 75200, 1612)	32543	75200	1612	73115599907425267	648518346486102626	L		DN	DNg12	none
(32556, 75200, 1619)	32556	75200	1619	73115599907434252	648518346490292490	L		DN	DNg12	none
(32709, 75200, 1584)	32709	75200	1584	73115599907360680	648518346493685617	L		DN	DNxl072	DMT
(32378, 75200, 1586)	32378	75200	1586	73115599907352308	648518346493969399	L		DN	DNg12	none
(32446, 75200, 1583)	32446	75200	1583	73115599907341698	648518346479194812	L		DN	DNg12	none
(32536, 75200, 1581)	32536	75200	1581	73115599907344151	648518346477667086	L		DN	DNnt007	none
(32527, 75200, 1585)	32527	75200	1585	73115599907355188	648518346480280790	L		DN	DNg12	none
(32521, 75200, 1577)	32521	75200	1577	73115599907337331	648518346466906094	L		DN	DNfl031	none
(32483, 75200, 1572)	32483	75200	1572	73115599907323086	648518346493683704	L		DN	DNg12	none
(32668, 75200, 1569)	32668	75200	1569	73115599907307321	648518346494394759	L	R	AN	AN07B072	
(32749, 75200, 1558)	32749	75200	1558	73115599907281413	648518346475784418	L		DN	DNnt008	none
(32773, 75200, 1552)	32773	75200	1552	73185968651425352	648518346487283603	L		DN	DNnt013	none
(32786, 75200, 1548)	32786	75200	1548	73185968651411016	648518346484448003	L		DN	DNg12	none
(32756, 75200, 1539)	32756	75200	1539	73115599840278988	648518346483503765	L		DN	DNut059	none
(32734, 75200, 1528)	32734	75200	1528	73115599840252425	648518346486490337	L		DN	DNg95	DMT
(32885, 75200, 1531)	32885	75200	1531	73185968584605790	648518346486528205	L		DN	DNad005	MTD-II
(32881, 75200, 1538)	32881	75200	1538	73185968584632741	648518346489754199	L	R	AN	AN07B071	
(32951, 75200, 1536)	32951	75200	1536	73185968584624967	648518346515392583	L	R	AN	AN19B079	
(32980, 75200, 1530)	32980	75200	1530	73185968584592255	648518346493962609	L	R	AN	AN19B079	
(32942, 75200, 1543)	32942	75200	1543	73185968584643711	648518346499829388	L	R	AN	AN19B079	
(32848, 75200, 1550)	32848	75200	1550	73185968651444868	648518346459858692	L	R	AN	AN07B050	
(32819, 75200, 1557)	32819	75200	1557	73185968651465951	648518346503852640	L		DN	DNut039	ITD
(32879, 75200, 1555)	32879	75200	1555	73185968651468786	648518346465967152	L	R	AN	AN07B072	
(32931, 75200, 1550)	32931	75200	1550	73185968651370527	648518346480880730	L	R	AN	AN07B050	
(33002, 75200, 1548)	33002	75200	1548	73185968651371368	648518346492998064	L	R	AN	AN19B063	
(32872, 75200, 1563)	32872	75200	1563	73185968651484982	648518346515829754	L	R	AN	AN19B018	
(32914, 75200, 1574)	32914	75200	1574	73185968651504054	648518346510138918	L	R	AN	AN06B048	
(32850, 75200, 1575)	32850	75200	1575	73185968651504063	648518346512141759	L	R	AN	AN07B056	
(32909, 75200, 1579)	32909	75200	1579	73185968651518362	648518346489886491	L	R	AN	AN07B085	
(32971, 75200, 1581)	32971	75200	1581	73185968651522987	648518346480994394	L		DN	DNnt997	none
(33019, 75200, 1577)	33019	75200	1577	73185968651511550	648518346488465742	L	R	AN	AN07B072	
(33087, 75200, 1576)	33087	75200	1576	73185968651509038	648518346477127440	L	R	AN	AN07B085	
(33109, 75200, 1570)	33109	75200	1570	73185968651494613	648518346491929199	L	R	AN	AN07B072	
(33167, 75200, 1582)	33167	75200	1582	73185968651527420	648518346489051370	L	R	AN	AN07B052	
(33165, 75200, 1576)	33165	75200	1576	73185968651509051	648518346494631223	L	R	AN	AN07B051	
(33164, 75200, 1568)	33164	75200	1568	73185968651484987	648518346483147340	L	R	AN	AN07B072	
(33134, 75200, 1559)	33134	75200	1559	73185968651478305	648518346495072394	L	R	AN	AN07B049	
(33018, 75200, 1560)	33018	75200	1560	73185968651475996	648518346485643283	L	R	AN	AN06A010	
(33034, 75200, 1571)	33034	75200	1571	73185968651499300	648518346494251767	L	R	AN	AN07B056	
(33140, 75200, 1551)	33140	75200	1551	73185968651319535	648518346500646616	L	R	AN	AN07B072	
(33162, 75200, 1538)	33162	75200	1538	73185968584613331	648518346515854154	L	R	AN	AN19B061	
(33014, 75200, 1540)	33014	75200	1540	73185968584715100	648518346481960637	L	R	AN	AN19B063	
(33073, 75200, 1546)	33073	75200	1546	73185968651318408	648518346486687740	L	R	AN	AN19B065	
(33031, 75200, 1531)	33031	75200	1531	73185968584592280	648518346496109068	L	R	AN	AN19B059	
(33148, 75200, 1522)	33148	75200	1522	73185968584558982	648518346466919406	L		DN	DNg89	none
(33177, 75200, 1530)	33177	75200	1530	73185968584592284	648518346488004126	L	R	AN	AN19B065	
(33208, 75200, 1528)	33208	75200	1528	73185968584587313	648518346475738548	L	R	AN	AN19B102	
(33274, 75200, 1527)	33274	75200	1527	73185968584587264	648518346495948134	L	R	AN	AN19B093	
(33242, 75200, 1532)	33242	75200	1532	73185968584599963	648518346494731541	L	R	AN	AN19B061	
(33354, 75200, 1533)	33354	75200	1533	73185968584597266	648518346495567183	L	R	AN	AN19B074	
(33282, 75200, 1537)	33282	75200	1537	73185968584613270	648518346508965951	L	R	AN	AN19B076	
(33279, 75200, 1544)	33279	75200	1544	73185968584632212	648518346493312576	L	R	AN	AN07B056	
(33336, 75200, 1540)	33336	75200	1540	73185968584613436	648518346495947115	L	R	AN	AN19B099	
(33347, 75200, 1545)	33347	75200	1545	73185968584750811	648518346479638501	L	R	AN	AN07B072	
(33429, 75200, 1542)	33429	75200	1542	73185968584750681	648518346489914295	L	R	AN	AN19B101	
(33439, 75200, 1533)	33439	75200	1533	73185968584618429	648518346489779127	L	R	AN	AN19B093	
(33294, 75200, 1521)	33294	75200	1521	73185968584573982	648518346480712672	L	R	AN	AN19B060	
(33227, 75200, 1513)	33227	75200	1513	73185968584554004	648518346488848397	L	R	AN	AN18B020	
(33360, 75200, 1510)	33360	75200	1510	73185968584536582	648518346492392889	L		DN	DNg41	ITD
(33422, 75200, 1519)	33422	75200	1519	73185968584568682	648518346480490555	L	R	AN	AN19B079	
(33547, 75200, 1519)	33547	75200	1519	73185968584584781	648518346515834618	L	R	AN	AN19B099	
(33582, 75200, 1533)	33582	75200	1533	73185968584602704	648518346472489010	L	R	AN	AN19B046	
(33544, 75200, 1540)	33544	75200	1540	73185968584613286	648518346486034558	L	R	AN	AN23B002	
(33632, 75200, 1537)	33632	75200	1537	73185968584618580	648518346487359658	L	R	AN	AN06A112	
(33647, 75200, 1541)	33647	75200	1541	73185968584715376	648518346504201256	L	R	AN	AN06A026	
(33588, 75200, 1549)	33588	75200	1549	73185968651318919	648518346467416583	L	L	AN	AN16B078	
(33441, 75200, 1554)	33441	75200	1554	73185968651462760	648518346517422628	L		AN	AN16B078	
(33388, 75200, 1557)	33388	75200	1557	73185968651462587	648518346479804404	L	R	AN	AN07B049	
(33291, 75200, 1564)	33291	75200	1564	73185968651480511	648518346471781019	L	R	AN	AN07B049	
(33257, 75200, 1555)	33257	75200	1555	73185968651450490	648518346511915455	L	R	AN	AN07B049	
(33308, 75200, 1570)	33308	75200	1570	73185968651494596	648518346496170086	L	R	AN	AN07B082	
(33291, 75200, 1576)	33291	75200	1576	73185968651513878	648518346482201236	L		AN	AN16B078	
(33238, 75200, 1571)	33238	75200	1571	73185968651494601	648518346486433193	L	R	AN	AN07B071	
(32982, 75200, 1515)	32982	75200	1515	73185968584561537	648518346493231936	L	L	AN	AN06B009	
(33194, 75200, 1486)	33194	75200	1486	73185968584438272	648518346486104162	L		DN	DNad004	DLT
(33411, 75200, 1582)	33411	75200	1582	73185968651511518	648518346486877411	L	R	AN	AN07B052	
(33411, 75200, 1590)	33411	75200	1590	73185968651546632	648518346500660696	L	L	AN	AN16B078	
(33313, 75200, 1594)	33313	75200	1594	73185968651553841	648518346509393283	L		DN	DNg46	DMT
(33364, 75200, 1599)	33364	75200	1599	73185968651564979	648518346475281208	L	R	AN	AN07B052	
(33252, 75200, 1591)	33252	75200	1591	73185968651541753	648518346478739572	L	L	AN	AN16B078	
(33568, 75200, 1603)	33568	75200	1603	73185968651583340	648518346486605564	L		DN	DNxn135	none
(33612, 75200, 1588)	33612	75200	1588	73185968651544148	648518346483111142	L	R	AN	AN07B072	
(33771, 75200, 1595)	33771	75200	1595	73185968651551488	648518346499288670	L	R	AN	AN07B052	
(33694, 75200, 1602)	33694	75200	1602	73185968651564989	648518346489851831	L		DN	DNut054	ITD
(33585, 75200, 1614)	33585	75200	1614	73185968651602613	648518346477159952	L	L	AN	AN03B095	
(33713, 75200, 1626)	33713	75200	1626	73185968651627496	648518346490181896	L	R	AN	AN07B069	
(33783, 75200, 1603)	33783	75200	1603	73185968651569592	648518346495756962	L	R	AN	AN07B082	
(33875, 75200, 1597)	33875	75200	1597	73185968651555984	648518346473969005	L	R	AN	AN07B069	
(33871, 75200, 1590)	33871	75200	1590	73185968651546664	648518346486433449	L	R	AN	AN06B015	
(33986, 75200, 1592)	33986	75200	1592	73185968651558234	648518346493921934	L	R	AN	AN07B069	
(33962, 75200, 1599)	33962	75200	1599	73185968651567246	648518346492966684	L	R	AN	AN07B071	
(34021, 75200, 1605)	34021	75200	1605	73185968651578919	648518346502455975	L	R	AN	AN07B998	
(34021, 75200, 1596)	34021	75200	1596	73185968651560366	648518346486494157	L	R	AN	AN07B071	
(34040, 75200, 1599)	34040	75200	1599	73185968651565002	648518346500475571	L		other		
(34117, 75200, 1607)	34117	75200	1607	73185968651581163	648518346514066987	L		DN	DNut054	ITD
(33856, 75200, 1613)	33856	75200	1613	73185968651602601	648518346480015092	L	R	AN	AN07B071	
(33970, 75200, 1625)	33970	75200	1625	73185968651632040	648518346493016860	L	R	AN	AN07B071	
(33831, 75200, 1626)	33831	75200	1626	73185968651625112	648518346477904597	L	R	AN	AN07B069	
(33797, 75200, 1632)	33797	75200	1632	73185968651645139	648518346502863347	L	R	AN	AN07B097	
(33769, 75200, 1638)	33769	75200	1638	73185968651651966	648518346480929280	L	R	AN	AN07B101	
(33805, 75200, 1646)	33805	75200	1646	73185968651662422	648518346491561914	L	R	AN	AN07B069	
(33864, 75200, 1639)	33864	75200	1639	73185968651658589	648518346481625247	L	R	AN	AN07B069	
(34062, 75200, 1638)	34062	75200	1638	73185968651656525	648518346489022733	L	R	AN	AN07B036	
(34185, 75200, 1632)	34185	75200	1632	73185968651645091	648518346477810925	L		DN	DNxl077	DMT
(34179, 75200, 1619)	34179	75200	1619	73185968651607884	648518346499801411	L		DN	DNxn117	ITD
(34141, 75200, 1627)	34141	75200	1627	73185968651627517	648518346477779925	L	R	AN	ANXXX988	
(34039, 75200, 1630)	34039	75200	1630	73185968651636250	648518346499539547	L	R	AN	AN07B071	
(34055, 75200, 1622)	34055	75200	1622	73185968651625125	648518346482759845	L		DN	DNut054	ITD
(33971, 75200, 1632)	33971	75200	1632	73185968651636236	648518346506543394	L		other		
(34015, 75200, 1700)	34015	75200	1700	73185968718607709	648518346514244039	L		DN	DNxl127	VLT
(33964, 75200, 1682)	33964	75200	1682	73185968718431643	648518346511333250	L	R	AN	ANXXX006	
(33959, 75200, 1670)	33959	75200	1670	73185968651750766	648518346531530522	L	R	AN	AN07B071	
(34320, 75200, 1643)	34320	75200	1643	73185968651656529	648518346472382217	L		SA	DMT_ADMN	DMT
(34287, 75200, 1652)	34287	75200	1652	73185968651700035	648518346501048169	L		SA	DMT_ADMN	DMT
(34237, 75200, 1662)	34237	75200	1662	73185968651714748	648518346517262660	L		SA	DMT_ADMN	DMT
(34134, 75200, 1688)	34134	75200	1688	73185968718584115	648518346489798874	L		DN	DNfl021	VLT
(34204, 75200, 1696)	34204	75200	1696	73185968718596868	648518346496366421	L		DN	DNxl098	VLT
